Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2019;23;ENFERMAGEM;3396;FACULDADE LS;FACELS;Faculdade;Privada com fins lucrativos;86674;Educação Presencial;5300108;Brasília;DF;153;148;310.878;17.094;377.892;18.105;17.852;2;
2019;23;ENFERMAGEM;3432;FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS;FG;Faculdade;Privada sem fins lucrativos;14847;Educação Presencial;3518800;Guarulhos;SP;30;26;307.038;16.563;37.4;17.626;17.361;2;
2019;23;ENFERMAGEM;3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;Faculdade;Privada com fins lucrativos;107073;Educação Presencial;3143302;Montes Claros;MG;76;75;39.312;28.468;426.507;24.087;25.182;3;
2019;23;ENFERMAGEM;3443;FACULDADE INEDI;CESUCA;Faculdade;Privada com fins lucrativos;1174538;Educação Presencial;4303103;Cachoeirinha;RS;26;26;323.385;18.823;468.038;29.198;26.604;3;
2019;23;ENFERMAGEM;3448;INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA;;Faculdade;Privada com fins lucrativos;1199645;Educação Presencial;3143302;Montes Claros;MG;10;9;254.889;0.935;437.444;25.433;21.412;3;
2019;23;ENFERMAGEM;3515;FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO;FAINTVISA;Faculdade;Privada sem fins lucrativos;1107660;Educação Presencial;2616407;Vitória de Santo Antão;PE;49;47;296.383;15.089;348.511;1.449;1.464;2;
2019;23;ENFERMAGEM;3516;FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO;FAC - SAUDE ARTHE;Faculdade;Privada sem fins lucrativos;91939;Educação Presencial;3101508;Além Paraíba;MG;24;24;279.875;12.806;313.458;10.177;10.834;2;
2019;23;ENFERMAGEM;3518;Faculdade SOCIESC de Jaraguá do Sul;SOCIESC;Faculdade;Privada com fins lucrativos;95147;Educação Presencial;4208906;Jaraguá do Sul;SC;22;22;379.364;26.566;38.6;19.103;20.969;3;
2019;23;ENFERMAGEM;3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;;Centro Universitário;Privada com fins lucrativos;98750;Educação Presencial;2927408;Salvador;BA;145;125;30.008;1.56;303.536;0.8956;10.617;2;
2019;23;ENFERMAGEM;3590;FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA;FESVIP;Faculdade;Privada com fins lucrativos;91354;Educação Presencial;2507507;João Pessoa;PB;48;46;340.413;21.178;296.196;0.8053;11.334;2;
2019;23;ENFERMAGEM;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos;86902;Educação Presencial;4106902;Curitiba;PR;55;54;414.167;31.379;411.907;22.291;24.563;3;
2019;23;ENFERMAGEM;3603;FACULDADE ANHANGUERA DE GUARULHOS;;Faculdade;Privada com fins lucrativos;100053;Educação Presencial;3518800;Guarulhos;SP;43;37;29.573;14.998;354.595;15.239;15.179;2;
2019;23;ENFERMAGEM;3610;Centro Universitário ICESP;Unicesp;Centro Universitário;Privada com fins lucrativos;105312;Educação Presencial;5300108;Brasília;DF;31;28;30;15.589;370.929;17.249;16.834;2;
2019;23;ENFERMAGEM;3613;FACULDADES INTEGRADAS IESGO;IESGO;Faculdade;Privada com fins lucrativos;94246;Educação Presencial;5208004;Formosa;GO;40;34;351.824;22.757;426.294;24.061;23.735;3;
2019;23;ENFERMAGEM;3615;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;Faculdade;Privada sem fins lucrativos;87705;Educação Presencial;2611606;Recife;PE;43;41;354.805;23.169;435.122;25.147;24.653;3;
2019;23;ENFERMAGEM;3618;FACULDADE MARIO SCHENBERG;FMS;Faculdade;Privada com fins lucrativos;117176;Educação Presencial;3513009;Cotia;SP;15;12;421.167;32.347;356.167;15.432;19.661;3;
2019;23;ENFERMAGEM;3669;FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA;FARRP;Faculdade;Privada com fins lucrativos;1124977;Educação Presencial;2926608;Ribeira do Pombal;BA;97;84;249.333;0.8582;256.381;0.3154;0.4511;1;
2019;23;ENFERMAGEM;3716;FACULDADE CIÊNCIAS DA VIDA;FCV;Faculdade;Privada com fins lucrativos;97453;Educação Presencial;3167202;Sete Lagoas;MG;12;12;412.583;3.116;44.95;26.917;27.977;3;
2019;23;ENFERMAGEM;3741;Faculdade Pitágoras Bacabal Mearim;;Faculdade;Privada com fins lucrativos;104180;Educação Presencial;2101202;Bacabal;MA;27;27;310.296;17.013;371.481;17.317;17.241;2;
2019;23;ENFERMAGEM;3756;ALFA - Faculdade de Almenara;;Faculdade;Privada com fins lucrativos;102582;Educação Presencial;3101706;Almenara;MG;7;5;32.48;19.019;42.06;2.336;22.275;3;
2019;23;ENFERMAGEM;3757;FACULDADE SERRA DA MESA;FASEM;Faculdade;Privada com fins lucrativos;1077431;Educação Presencial;5221601;Uruaçu;GO;13;13;342.769;21.504;41.4;22.548;22.287;3;
2019;23;ENFERMAGEM;3769;FACULDADE MADRE TEREZA;FAMAT;Faculdade;Privada com fins lucrativos;88578;Educação Presencial;1600600;Santana;AP;97;80;25.975;10.022;270.763;0.4923;0.6198;1;
2019;23;ENFERMAGEM;3776;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;Faculdade;Privada com fins lucrativos;1069962;Educação Presencial;5103403;Cuiabá;MT;24;19;289.316;14.111;256.316;0.3146;0.5887;1;
2019;23;ENFERMAGEM;3778;FACULDADE DE ARACAJU;FACAR;Faculdade;Privada com fins lucrativos;1069947;Educação Presencial;2800308;Aracaju;SE;43;42;29.819;15.339;354.976;15.286;15.299;2;
2019;23;ENFERMAGEM;3783;FACULDADE PARAENSE DE ENSINO;FAPEN;Faculdade;Privada com fins lucrativos;1081608;Educação Presencial;1501402;Belém;PA;42;39;329.179;19.625;355.744;1.538;16.441;2;
2019;23;ENFERMAGEM;3786;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;Faculdade;Privada com fins lucrativos;1069954;Educação Presencial;3106200;Belo Horizonte;MG;23;22;369.318;25.176;442.636;26.072;25.848;3;
2019;23;ENFERMAGEM;3789;FACULDADE EVANGÉLICA DE GOIANÉSIA;;Faculdade;Privada sem fins lucrativos;1259175;Educação Presencial;5208608;Goianésia;GO;45;45;332.422;20.073;370.578;17.205;17.922;2;
2019;23;ENFERMAGEM;3817;FACULDADE UNINASSAU JOÃO PESSOA;;Faculdade;Privada sem fins lucrativos;1047524;Educação Presencial;2507507;João Pessoa;PB;140;86;356.535;23.408;350.407;14.723;16.895;2;
2019;23;ENFERMAGEM;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;90730;Educação Presencial;4209300;Lages;SC;19;19;454.632;36.976;458.211;27.988;30.235;4;
2019;23;ENFERMAGEM;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1100876;Educação Presencial;1721000;Palmas;TO;33;31;450.484;36.402;502.677;3.346;34.195;4;
2019;23;ENFERMAGEM;3853;FACULDADE UNINASSAU NATAL;;Faculdade;Privada com fins lucrativos;1107792;Educação Presencial;2408102;Natal;RN;152;107;290.103;1.422;316.953;10.607;1.151;2;
2019;23;ENFERMAGEM;3864;FACULDADE REGIONAL DE ALAGOINHAS;FARAL;Faculdade;Privada com fins lucrativos;99644;Educação Presencial;2900702;Alagoinhas;BA;18;18;382.778;27.038;371.333;17.298;19.733;3;
2019;23;ENFERMAGEM;3869;INSTITUTO FLORENCE DE ENSINO SUPERIOR;IFES;Faculdade;Privada com fins lucrativos;98136;Educação Presencial;2111300;São Luís;MA;69;67;301.418;15.785;357.269;15.568;15.622;2;
2019;23;ENFERMAGEM;3875;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;Centro Universitário;Privada sem fins lucrativos;101170;Educação Presencial;3128709;Guaxupé;MG;23;23;363.174;24.326;317.783;10.709;14.113;2;
2019;23;ENFERMAGEM;3879;Centro Universitário Maurício de Nassau de Campina Grande;UNINASSAU CPV;Centro Universitário;Privada com fins lucrativos;109881;Educação Presencial;2504009;Campina Grande;PB;240;176;353.341;22.966;323.989;11.473;14.346;2;
2019;23;ENFERMAGEM;3881;FACULDADE DE INTEGRAÇÃO DO SERTÃO;FIS;Faculdade;Privada com fins lucrativos;99509;Educação Presencial;2613909;Serra Talhada;PE;45;43;317.465;18.005;326.605;11.795;13.347;2;
2019;23;ENFERMAGEM;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;90865;Educação Presencial;3526902;Limeira;SP;5;4;30.85;16.765;45.375;27.439;24.771;3;
2019;23;ENFERMAGEM;3937;Faculdade Anhanguera de Indaiatuba;;Faculdade;Privada com fins lucrativos;96965;Educação Presencial;3520509;Indaiatuba;SP;12;11;377.364;26.289;422.909;23.645;24.306;3;
2019;23;ENFERMAGEM;3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Centro Universitário;Privada sem fins lucrativos;61298;Educação Presencial;3113404;Caratinga;MG;24;24;399.375;29.333;39;19.595;2.203;3;
2019;23;ENFERMAGEM;3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Centro Universitário;Privada sem fins lucrativos;98719;Educação Presencial;3144300;Nanuque;MG;21;21;31.3;17.387;446.619;26.562;24.268;3;
2019;23;ENFERMAGEM;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pública Municipal;82032;Educação Presencial;5218805;Rio Verde;GO;3;3;26;10.057;294.333;0.7824;0.8382;1;
2019;23;ENFERMAGEM;3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Centro Universitário;Privada sem fins lucrativos;46136;Educação Presencial;3126109;Formiga;MG;20;19;366.737;24.819;372.895;1.749;19.323;2;
2019;23;ENFERMAGEM;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pública Federal;74060;Educação Presencial;2611101;Petrolina;PE;29;29;545.586;49.555;557.379;40.191;42.532;5;
2019;23;ENFERMAGEM;3987;FACULDADE UNIÃO DE GOYAZES;FUG;Faculdade;Privada com fins lucrativos;104600;Educação Presencial;5221403;Trindade;GO;39;35;283.714;13.337;329.914;12.202;12.486;2;
2019;23;ENFERMAGEM;4010;CENTRO UNIVERSITÁRIO METODISTA;IPA;Centro Universitário;Privada sem fins lucrativos;75705;Educação Presencial;4314902;Porto Alegre;RS;48;44;372.864;25.667;440.545;25.815;25.778;3;
2019;23;ENFERMAGEM;4013;FACULDADE ANHANGUERA DE RIO CLARO;;Faculdade;Privada com fins lucrativos;98069;Educação Presencial;3543907;Rio Claro;SP;16;16;384.562;27.285;412.188;22.325;23.565;3;
2019;23;ENFERMAGEM;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;88662;Educação Presencial;3525904;Jundiaí;SP;61;61;38.418;27.232;389.361;19.517;21.445;3;
2019;23;ENFERMAGEM;4037;Faculdade Pitágoras de Fortaleza;;Faculdade;Privada com fins lucrativos;1155161;Educação Presencial;2304400;Fortaleza;CE;6;6;405.667;30.203;41.9;23.164;24.924;3;
2019;23;ENFERMAGEM;4121;FACULDADE UNINASSAU ARACAJU;;Faculdade;Privada sem fins lucrativos;1259666;Educação Presencial;2800308;Aracaju;SE;10;10;34.22;21.426;45.1;27.101;25.682;3;
2019;23;ENFERMAGEM;4135;FACULDADE UNINASSAU MANAUS;;Faculdade;Privada com fins lucrativos;1200671;Educação Presencial;1302603;Manaus;AM;43;41;281.732;13.062;289.244;0.7198;0.8664;1;
2019;23;ENFERMAGEM;4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Faculdade;Privada com fins lucrativos;90877;Educação Presencial;3545803;Santa Bárbara d'Oeste;SP;17;15;358.467;23.675;369.667;17.093;18.739;2;
2019;23;ENFERMAGEM;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Privada com fins lucrativos;90901;Educação Presencial;3554102;Taubaté;SP;69;60;323.417;18.828;442.067;26.002;24.208;3;
2019;23;ENFERMAGEM;4169;Faculdade Estácio de Carapicuíba;ESTÁCIO CARAPICUÍBA;Faculdade;Privada com fins lucrativos;1130184;Educação Presencial;3510609;Carapicuíba;SP;155;105;283.238;13.271;332.505;12.521;12.708;2;
2019;23;ENFERMAGEM;4185;FACULDADE PERUIBE;FPBE;Faculdade;Privada com fins lucrativos;1153506;Educação Presencial;3537602;Peruíbe;SP;28;27;349.481;22.433;408.074;21.819;21.973;3;
2019;23;ENFERMAGEM;4197;FACULDADE UNINASSAU ALIANÇA;;Faculdade;Privada com fins lucrativos;101504;Educação Presencial;2211001;Teresina;PI;150;120;300.008;1.559;320.108;10.995;12.144;2;
2019;23;ENFERMAGEM;4198;Faculdade Morgana Potrich;FAMP;Faculdade;Privada com fins lucrativos;103504;Educação Presencial;5213103;Mineiros;GO;21;20;32.82;19.489;32.03;11.019;13.136;2;
2019;23;ENFERMAGEM;4259;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Faculdade;Privada com fins lucrativos;107038;Educação Presencial;5210000;Inhumas;GO;16;13;357.538;23.547;394.308;20.125;20.981;3;
2019;23;ENFERMAGEM;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;104252;Educação Presencial;1302603;Manaus;AM;307;268;286.817;13.766;305.549;0.9204;10.344;2;
2019;23;ENFERMAGEM;4289;FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;Faculdade;Privada com fins lucrativos;99672;Educação Presencial;3171808;Virginópolis;MG;23;22;287.273;13.829;280.591;0.6133;0.8057;1;
2019;23;ENFERMAGEM;4362;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Faculdade;Privada com fins lucrativos;100662;Educação Presencial;3106705;Betim;MG;30;29;38.369;27.164;464.655;28.781;28.377;3;
2019;23;ENFERMAGEM;4367;FACULDADE TERRA NORDESTE;FATENE;Faculdade;Privada com fins lucrativos;117282;Educação Presencial;2303709;Caucaia;CE;124;117;335.504;2.05;351.675;14.879;16.284;2;
2019;23;ENFERMAGEM;4411;FACULDADE PANAMERICANA DE JI-PARANÁ;;Faculdade;Privada sem fins lucrativos;1178713;Educação Presencial;1100122;Ji-Paraná;RO;73;62;250.419;0.8732;286.629;0.6876;0.734;1;
2019;23;ENFERMAGEM;4429;CENTRO UNIVERSITÁRIO UNIGRAN CAPITAL;;Centro Universitário;Privada sem fins lucrativos;108124;Educação Presencial;5002704;Campo Grande;MS;25;25;33.808;20.856;43.892;25.615;24.425;3;
2019;23;ENFERMAGEM;4431;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;Faculdade;Privada com fins lucrativos;98116;Educação Presencial;2408003;Mossoró;RN;80;78;350.051;22.511;341.346;13.609;15.834;2;
2019;23;ENFERMAGEM;4450;CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA;UNIFAMAZ;Centro Universitário;Privada sem fins lucrativos;105922;Educação Presencial;1501402;Belém;PA;82;79;388.013;27.762;473.747;2.99;29.365;3;
2019;23;ENFERMAGEM;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pública Federal;100452;Educação Presencial;2928703;Santo Antônio de Jesus;BA;6;6;37.8;26.377;408.833;21.913;23.029;3;
2019;23;ENFERMAGEM;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;67465;Educação Presencial;3502804;Araçatuba;SP;36;32;353.344;22.967;390.656;19.676;20.499;3;
2019;23;ENFERMAGEM;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;88076;Educação Presencial;3527108;Lins;SP;24;20;32.15;18.563;45.19;27.212;2.505;3;
2019;23;ENFERMAGEM;4530;CENTRO UNIVERSITÁRIO TIRADENTES;FITS;Centro Universitário;Privada com fins lucrativos;101135;Educação Presencial;2704302;Maceió;AL;130;123;331.683;19.971;392.033;19.845;19.877;3;
2019;23;ENFERMAGEM;4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Faculdade;Privada sem fins lucrativos;108128;Educação Presencial;2904902;Cachoeira;BA;51;49;323.714;18.869;427.224;24.176;22.849;3;
2019;23;ENFERMAGEM;4533;FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;Faculdade;Privada com fins lucrativos;1193553;Educação Presencial;2503704;Cajazeiras;PB;27;27;26.337;10.523;253.296;0.2774;0.4711;1;
2019;23;ENFERMAGEM;4534;FACULDADE HERRERO;FATEC;Faculdade;Privada com fins lucrativos;120635;Educação Presencial;4106902;Curitiba;PR;19;18;454.111;36.904;401.111;20.962;24.948;3;
2019;23;ENFERMAGEM;4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Faculdade;Privada com fins lucrativos;101922;Educação Presencial;2408102;Natal;RN;38;35;37.02;25.298;39.16;19.792;21.169;3;
2019;23;ENFERMAGEM;4586;FACULDADE DO NORTE GOIANO;FNG;Faculdade;Privada com fins lucrativos;118364;Educação Presencial;5218003;Porangatu;GO;36;33;263.909;10.597;262.667;0.3927;0.5595;1;
2019;23;ENFERMAGEM;4605;FACULDADE DE CORNÉLIO PROCÓPIO;;Faculdade;Privada com fins lucrativos;117312;Educação Presencial;4106407;Cornélio Procópio;PR;11;11;240.636;0.7379;281.818;0.6284;0.6558;1;
2019;23;ENFERMAGEM;4613;FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;Faculdade;Privada com fins lucrativos;104306;Educação Presencial;1100023;Ariquemes;RO;69;65;330.923;19.866;354.462;15.222;16.383;2;
2019;23;ENFERMAGEM;4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Faculdade;Privada com fins lucrativos;5000706;Educação Presencial;3549904;São José dos Campos;SP;88;83;312.759;17.354;383.253;18.765;18.412;2;
2019;23;ENFERMAGEM;4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Faculdade;Privada com fins lucrativos;107614;Educação Presencial;3552205;Sorocaba;SP;60;52;323.596;18.853;379.942;18.358;18.481;2;
2019;23;ENFERMAGEM;4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Faculdade;Privada com fins lucrativos;104838;Educação Presencial;3538709;Piracicaba;SP;44;39;321.513;18.564;37.059;17.207;17.546;2;
2019;23;ENFERMAGEM;4702;CENTRO UNIVERSITÁRIO BRASILEIRO;UNIBRA;Centro Universitário;Privada com fins lucrativos;1149980;Educação Presencial;2611606;Recife;PE;16;16;414.813;31.468;448.375;26.778;27.951;3;
2019;23;ENFERMAGEM;4777;FACULDADE KENNEDY DE BELO HORIZONTE;FKBH;Faculdade;Privada com fins lucrativos;112456;Educação Presencial;3106200;Belo Horizonte;MG;7;7;37.8;26.377;540.857;38.158;35.213;4;
2019;23;ENFERMAGEM;4780;FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA;Faculdade;Privada sem fins lucrativos;117787;Educação Presencial;3170404;Unaí;MG;20;20;29.695;15.167;36.72;1.679;16.384;2;
2019;23;ENFERMAGEM;4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Faculdade;Privada com fins lucrativos;95139;Educação Presencial;3509502;Campinas;SP;114;108;294.741;14.862;342.241;13.719;14.004;2;
2019;23;ENFERMAGEM;4846;FACULDADE VÉRTICE;VÉRTICE;Faculdade;Privada com fins lucrativos;107832;Educação Presencial;3140902;Matipó;MG;26;26;35.4;23.058;32.5;11.597;14.462;2;
2019;23;ENFERMAGEM;4849;Centro Universitário Tocantinense Presidente Antônio Carlos;UNITPAC;Centro Universitário;Privada com fins lucrativos;92215;Educação Presencial;1702109;Araguaína;TO;41;41;349.171;2.239;411.756;22.272;22.302;3;
2019;23;ENFERMAGEM;4858;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE;ESSA;Faculdade;Especial;74042;Educação Presencial;2601201;Arcoverde;PE;41;39;285.872;13.635;307.846;0.9486;10.524;2;
2019;23;ENFERMAGEM;4863;FACULDADE PITÁGORAS DE POÇOS DE CALDAS;;Faculdade;Privada com fins lucrativos;117259;Educação Presencial;3151800;Poços de Caldas;MG;15;15;384.133;27.225;393.133;19.981;21.792;3;
2019;23;ENFERMAGEM;4865;FACULDADE PITÁGORAS DE SÃO LUIZ;;Faculdade;Privada com fins lucrativos;114612;Educação Presencial;2111300;São Luís;MA;97;86;299.605;15.534;322.279;11.262;1.233;2;
2019;23;ENFERMAGEM;4867;FACULDADE PITÁGORAS DE GUARAPARI;;Faculdade;Privada com fins lucrativos;117610;Educação Presencial;3202405;Guarapari;ES;37;35;30.96;16.917;39.38;20.063;19.276;2;
2019;23;ENFERMAGEM;4901;FACULDADE FASIPE;FASIPE;Faculdade;Privada com fins lucrativos;108441;Educação Presencial;5107909;Sinop;MT;19;19;318.684;18.173;368.368;16.934;17.243;2;
2019;23;ENFERMAGEM;4910;FACULDADE DO TRABALHO;FATRA;Faculdade;Privada com fins lucrativos;112304;Educação Presencial;3170206;Uberlândia;MG;63;51;256.098;0.9517;321.157;11.124;10.723;2;
2019;23;ENFERMAGEM;4915;FACULDADE ESTÁCIO DE CASTANHAL;ESTÁCIO CASTANHAL;Faculdade;Privada com fins lucrativos;1127033;Educação Presencial;1502400;Castanhal;PA;86;78;317.654;18.031;319.808;10.958;12.726;2;
2019;23;ENFERMAGEM;4950;FACULDADE AUM;;Faculdade;Privada com fins lucrativos;118764;Educação Presencial;5103403;Cuiabá;MT;54;48;319.583;18.298;311.833;0.9977;12.057;2;
2019;23;ENFERMAGEM;4959;FACULDADE PITÁGORAS DE FEIRA DE SANTANA;;Faculdade;Privada com fins lucrativos;118354;Educação Presencial;2910800;Feira de Santana;BA;20;18;314.667;17.618;316.444;10.544;12.313;2;
2019;23;ENFERMAGEM;4962;CENTRO UNIVERSITÁRIO DE SETE LAGOAS;UNIFEMM;Centro Universitário;Privada sem fins lucrativos;121344;Educação Presencial;3167202;Sete Lagoas;MG;26;17;370.824;25.384;485.765;31.379;2.988;4;
2019;23;ENFERMAGEM;4964;Centro Universitário de Ciências e Tecnologia do Maranhão;UniFacema;Centro Universitário;Privada com fins lucrativos;118312;Educação Presencial;2103000;Caxias;MA;110;85;348.824;22.342;383.541;18.801;19.686;3;
2019;23;ENFERMAGEM;5077;UNIVERSIDADE ESTADUAL DE RORAIMA;UERR;Universidade;Pública Estadual;98667;Educação Presencial;1400100;Boa Vista;RR;23;19;379.737;26.617;475.526;30.119;29.244;3;
2019;23;ENFERMAGEM;5215;CENTRO UNIVERSITÁRIO PADRE ALBINO;;Centro Universitário;Privada sem fins lucrativos;21669;Educação Presencial;3511102;Catanduva;SP;25;25;38.224;26.963;46.264;28.533;28.141;3;
2019;23;ENFERMAGEM;5228;FACULDADE RAIMUNDO MARINHO;FRM;Faculdade;Privada sem fins lucrativos;1151389;Educação Presencial;2704302;Maceió;AL;6;6;308.667;16.788;339.667;13.402;14.248;2;
2019;23;ENFERMAGEM;5285;FACULDADES INTEGRADAS DE TAQUARA;FACCAT;Faculdade;Privada sem fins lucrativos;1135938;Educação Presencial;4321204;Taquara;RS;22;18;317.889;18.063;476.278;30.211;27.174;3;
2019;23;ENFERMAGEM;5290;FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA;;Faculdade;Privada com fins lucrativos;114224;Educação Presencial;5300108;Brasília;DF;120;110;281.982;13.097;304.591;0.9086;10.089;2;
2019;23;ENFERMAGEM;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;103457;Educação Presencial;4322400;Uruguaiana;RS;26;26;368.385;25.047;443.154;26.136;25.864;3;
2019;23;ENFERMAGEM;5362;Faculdade UNIRB - ARACAJU;;Faculdade;Privada com fins lucrativos;1188635;Educação Presencial;2800308;Aracaju;SE;4;4;27.275;1.182;29.725;0.8183;0.9092;1;
2019;23;ENFERMAGEM;5369;FACULDADES INTEGRADAS ASMEC;ASMEC;Faculdade;Privada com fins lucrativos;109300;Educação Presencial;3146008;Ouro Fino;MG;27;25;37.996;26.648;36.944;17.065;19.461;3;
2019;23;ENFERMAGEM;5439;CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS;UNICEPLAC;Centro Universitário;Privada com fins lucrativos;21995;Educação Presencial;5300108;Brasília;DF;116;110;322.791;18.741;365.782;16.615;17.147;2;
2019;23;ENFERMAGEM;5451;FACULDADE ANHANGÜERA DE BAURU;;Faculdade;Privada com fins lucrativos;74488;Educação Presencial;3506003;Bauru;SP;20;19;262.421;10.392;282.316;0.6345;0.7357;1;
2019;23;ENFERMAGEM;5511;CENTRO UNIVERSITÁRIO CAMPO REAL;;Centro Universitário;Privada com fins lucrativos;108138;Educação Presencial;4109401;Guarapuava;PR;31;29;314.966;17.659;334.828;12.806;1.402;2;
2019;23;ENFERMAGEM;5544;FACULDADE PRESIDENTE ANTÔNIO CARLOS;FAPAC;Faculdade;Privada com fins lucrativos;72769;Educação Presencial;1718204;Porto Nacional;TO;49;49;335.714;20.529;373.918;17.616;18.344;2;
